"zip_code","lat","lon"
"37901",35.9607,-83.9188
"37902",35.9624,-83.9191
"37909",35.9457,-84.0157
"37912",36.0089,-83.9827
"37914",35.9952,-83.8497
"37915",35.9719,-83.9014
"37916",35.9579,-83.9342
"37917",35.9969,-83.918
"37918",36.0515,-83.9223
"37919",35.9271,-84.0047
"37920",35.9294,-83.8906
"37921",35.9751,-83.9928
"37922",35.8722,-84.1013
"37923",35.9225,-84.0789
"37924",36.027,-83.8079
"37926",35.5133,-84.5392
"37927",35.9959,-83.9224
"37928",36.0367,-83.93
"37929",35.9625,-83.9166
"37930",35.9235,-84.0831
"37931",35.9812,-84.1163
"37932",35.9325,-84.165
"37933",35.8785,-84.1615
"37934",35.8779,-84.175
"37938",36.1181,-83.9374
"37939",35.9363,-83.9942
"37940",35.9352,-83.9044
"37950",35.9489,-84.0132
"37995",35.9466,-84.0132
"37996",35.9526,-83.9322
"37997",35.9649,-83.9066
"37998",35.9365,-83.7504
"38001",35.792,-89.1378
"38002",35.2654,-89.7047
"38004",35.4252,-89.7808
"38006",35.7117,-89.0866
"38007",36.1637,-89.4382
"38008",35.2546,-88.9923
"38010",35.2451,-89.3503
"38011",35.4807,-89.7178
"38012",35.6013,-89.2656
"38014",35.2669,-89.7708
"38015",35.5661,-89.8075
"38016",35.1782,-89.7799
"38017",35.0585,-89.6794
"38018",35.147,-89.781
"38019",35.5575,-89.6503
"38021",35.8674,-89.169
"38023",35.4445,-89.886
"38024",36.0423,-89.3826
"38025",36.0355,-89.3875
"38027",35.0414,-89.6657
"38028",35.1873,-89.644
"38029",35.2064,-89.8571
"38030",36.0133,-89.5064
"38034",35.9051,-89.2385
"38036",35.2663,-89.331
"38037",35.8086,-89.4056
"38039",35.0591,-89.1851
"38040",35.8822,-89.4348
"38041",35.669,-89.6649
"38042",35.1513,-89.1292
"38044",35.2093,-88.8002
"38045",35.2843,-89.2588
"38046",35.045,-89.2436
"38047",36.0886,-89.4994
"38048",35.2272,-89.5152
"38049",35.3961,-89.5271
"38050",35.815,-89.2255
"38052",35.0642,-88.893
"38053",35.3428,-89.9063
"38054",35.3279,-89.8717
"38055",35.3281,-89.8728
"38057",35.0602,-89.3926
"38058",35.451,-89.824
"38059",36.1133,-89.2559
"38060",35.2181,-89.5071
"38061",35.0593,-88.7941
"38063",35.7469,-89.5376
"38066",35.0754,-89.5472
"38067",35.086,-89.0523
"38068",35.2428,-89.3613
"38069",35.4553,-89.3479
"38070",35.9513,-89.2405
"38071",35.4124,-89.8273
"38075",35.3311,-89.1521
"38076",35.1558,-89.4426
"38077",36.264,-89.487
"38079",36.3801,-89.4643
"38080",36.2615,-89.4803
"38083",35.3413,-89.9014
"38088",35.1538,-89.7884
"38101",35.132,-90.0546
"38103",35.1456,-90.0526
"38104",35.1366,-90.008
"38105",35.1509,-90.0341
"38106",35.1054,-90.0389
"38107",35.1616,-90.0185
"38108",35.1767,-89.9621
"38109",35.0396,-90.0761
"38110",35.0337,-80.5607
"38111",35.1114,-89.9488
"38112",35.1468,-89.9734
"38113",35.1027,-90.1046
"38114",35.1,-89.9857
"38115",35.0547,-89.8588
"38116",35.0343,-90.0149
"38117",35.1118,-89.9046
"38118",35.0439,-89.9258
"38119",35.0825,-89.8493
"38120",35.1184,-89.864
"38122",35.1548,-89.9238
"38124",35.1152,-89.9096
"38125",35.031,-89.8002
"38126",35.1248,-90.0419
"38127",35.2208,-90.0051
"38128",35.2193,-89.9262
"38130",35.0325,-89.9821
"38131",35.0654,-89.9939
"38132",35.0687,-89.9915
"38133",35.2091,-89.7978
"38134",35.1842,-89.8673
"38135",35.2377,-89.8508
"38136",35.0931,-90.0181
"38137",35.1112,-89.8923
"38138",35.0892,-89.7994
"38139",35.0814,-89.7627
"38141",35.0143,-89.8435
"38145",35.14,-90.0549
"38148",35.1445,-90.0502
"38150",35.1324,-90.0546
"38151",35.1615,-89.9587
"38152",35.1168,-89.9367
"38157",35.1121,-89.894
"38159",35.1454,-90.0534
"38161",35.1338,-89.8626
"38163",35.1406,-90.0345
"38166",35.1338,-89.8626
"38167",35.2092,-90.0225
"38168",35.2268,-89.9035
"38173",35.1408,-90.054
"38174",35.1362,-90.0107
"38175",35.0465,-89.8663
"38177",35.1156,-89.8987
"38181",35.0519,-89.9397
"38182",35.1715,-89.9867
"38183",35.0956,-89.8047
"38184",35.2067,-89.8571
"38186",35.0579,-90.0209
"38187",35.0997,-89.8692
"38188",35.1338,-89.8626
"38190",35.0551,-90.0577
"38193",35.0413,-89.8843
"38194",35.0645,-89.9908
"38197",35.1002,-89.8506
"38201",36.1334,-88.5223
"38207",49.7426,21.4202
"38209",28.4523,-81.4003
"38220",35.9807,-88.6758
"38221",36.2587,-88.0691
"38222",36.4541,-88.1545
"38223",36.2932,-88.5121
"38224",36.3802,-88.4796
"38225",36.292,-88.6991
"38226",36.4794,-88.6721
"38229",36.2195,-88.61
"38230",36.1519,-88.7945
"38231",36.2116,-88.4118
"38232",36.347,-89.316
"38233",36.1915,-89.0212
"38235",35.9875,-88.5743
"38236",36.1683,-88.2782
"38237",36.345,-88.8501
"38238",36.3432,-88.8614
"38240",36.264,-89.2378
"38241",36.4006,-88.5892
"38242",36.2972,-88.3056
"38251",36.4452,-88.336
"38252",36.2985,-88.2867
"38253",36.3228,-89.0596
"38254",36.3788,-89.3548
"38255",36.235,-88.8285
"38256",36.3307,-88.1319
"38257",36.4774,-88.8684
"38258",36.0084,-88.6135
"38259",36.1997,-89.1817
"38260",36.3373,-89.1925
"38261",36.4214,-89.0631
"38271",36.4873,-89.1147
"38281",36.4231,-89.0579
"38301",35.6091,-88.8162
"38302",35.6091,-88.8162
"38303",35.6367,-88.8243
"38305",35.6882,-88.8139
"38308",35.6962,-88.8357
"38310",35.2419,-88.3812
"38311",35.4241,-88.113
"38313",35.6313,-88.6113
"38314",35.5741,-88.8211
"38315",35.2384,-88.6104
"38316",36.0761,-88.8105
"38317",36.035,-88.255
"38318",35.9849,-88.274
"38320",36.0517,-88.0954
"38321",35.7972,-88.5195
"38322",36.2054,-89.1663
"38324",35.8713,-88.393
"38326",35.0394,-88.2589
"38327",35.2231,-88.299
"38328",35.6586,-88.2064
"38329",35.5738,-88.1136
"38330",36.0706,-88.9971
"38331",35.9686,-89.1324
"38332",35.4273,-88.4436
"38333",36.0786,-87.9923
"38334",35.3532,-88.5769
"38336",35.746,-89.0305
"38337",35.7746,-88.996
"38338",35.875,-88.847
"38339",35.0159,-88.5099
"38340",35.4304,-88.656
"38341",35.872,-88.1099
"38342",36.0726,-88.2675
"38343",35.8222,-88.9183
"38344",35.9893,-88.4317
"38345",35.5912,-88.515
"38346",36.0279,-88.8084
"38347",35.4744,-88.4988
"38348",35.8831,-88.6316
"38351",35.6586,-88.4117
"38352",35.5578,-88.5386
"38355",35.8078,-88.7876
"38356",35.4547,-88.8786
"38357",35.0618,-88.4232
"38358",35.9123,-88.7649
"38359",35.3729,-88.3643
"38361",35.3156,-88.3072
"38362",35.724,-88.7775
"38363",35.6536,-88.1241
"38365",35.0521,-88.2433
"38366",35.4829,-88.7295
"38367",35.068,-88.6189
"38368",35.5032,-88.3499
"38369",36.1277,-88.981
"38370",35.3888,-88.222
"38371",35.441,-88.2939
"38372",35.1849,-88.1914
"38374",35.5119,-88.2386
"38375",35.1678,-88.5828
"38376",35.113,-88.3603
"38377",35.4564,-88.8686
"38378",35.764,-88.6785
"38379",35.1605,-88.402
"38380",35.8039,-88.0205
"38381",35.3575,-88.9535
"38382",35.9683,-88.9459
"38384",35.8199,-88.916
"38387",35.8844,-88.2908
"38388",35.7789,-88.358
"38389",36.0997,-89.1191
"38390",35.8573,-88.3916
"38391",35.5328,-89.0001
"38392",35.4794,-89.0426
"38393",35.0186,-88.6461
"38401",35.6204,-87.0395
"38402",35.6156,-87.0416
"38423",34.3579,-90.2711
"38425",35.3855,-88.0183
"38426",30.6544,-89.632
"38449",35.0139,-86.8524
"38450",35.1742,-87.7392
"38451",35.4768,-87.0111
"38452",35.0422,-87.801
"38453",35.1208,-86.8046
"38454",35.7107,-87.3471
"38455",35.0515,-86.8898
"38456",35.3349,-87.2884
"38457",35.0425,-87.2853
"38459",35.1919,-86.8462
"38460",35.1272,-87.1089
"38461",35.5961,-87.3026
"38462",35.5443,-87.5498
"38463",35.0456,-87.6567
"38464",35.2568,-87.3451
"38468",35.1406,-87.3183
"38469",35.0913,-87.4246
"38470",30.8465,-89.5792
"38471",35.1023,-87.8827
"38472",35.3783,-87.0098
"38473",35.0455,-87.1643
"38474",35.5187,-87.2109
"38475",35.2744,-88.0326
"38476",35.8227,-87.2125
"38477",35.0484,-86.9641
"38478",35.2088,-87.0232
"38480",31.7603,-89.2765
"38481",35.0336,-87.5034
"38482",35.7525,-87.1391
"38483",35.4432,-87.3176
"38485",35.3226,-87.7564
"38486",35.1339,-87.5362
"38487",35.6985,-87.247
"38488",35.063,-86.6938
"38501",36.1868,-85.5126
"38502",36.144,-85.5238
"38503",36.1634,-85.5057
"38504",36.4013,-84.7559
"38505",36.1754,-85.5035
"38506",36.1702,-85.4597
"38520",30.2567,-89.4408
"38541",36.5022,-85.3427
"38542",36.3285,-85.1941
"38543",36.3924,-85.1848
"38544",36.1305,-85.6387
"38545",36.2035,-85.6344
"38547",36.1402,-85.9798
"38548",36.1799,-85.7816
"38549",36.5745,-85.1415
"38550",35.7697,-85.6318
"38551",36.5466,-85.493
"38552",36.2027,-85.826
"38553",36.1945,-85.0231
"38554",36.2566,-85.1394
"38555",35.9389,-85.0184
"38556",36.4186,-84.9221
"38557",35.967,-85.036
"38558",35.9977,-84.8816
"38559",35.824,-85.533
"38560",36.2247,-85.8842
"38562",36.3589,-85.653
"38563",36.1758,-85.9549
"38564",36.2694,-85.7964
"38565",36.2598,-84.9977
"38567",36.1178,-85.9147
"38568",36.4433,-85.4399
"38569",36.1112,-85.8649
"38570",36.3816,-85.3304
"38571",36.0245,-85.0496
"38572",35.8723,-85.0836
"38573",36.4922,-85.2158
"38574",36.1298,-85.2418
"38575",36.5767,-85.6174
"38577",36.5663,-85.0241
"38578",35.9774,-85.1969
"38579",35.8291,-85.5569
"38580",36.3079,-85.3236
"38581",35.7484,-85.6493
"38582",36.0814,-85.7483
"38583",35.9399,-85.4651
"38585",35.6686,-85.4544
"38587",35.8876,-85.6137
"38588",36.4702,-85.7193
"38589",36.2973,-85.0645
"38601",34.4756,-89.5066
"38602",34.6991,-90.1184
"38603",34.8453,-89.1623
"38606",34.3154,-89.9193
"38609",34.272,-90.3503
"38610",34.6736,-89.0252
"38611",34.8692,-89.6912
"38614",34.1928,-90.5793
"38617",34.3632,-90.4848
"38618",34.699,-89.912
"38619",34.4957,-89.9016
"38620",34.2454,-89.937
"38621",34.4765,-90.1797
"38622",34.1736,-90.1374
"38623",34.359,-90.2734
"38625",34.6239,-88.8428
"38626",34.5105,-90.4209
"38627",34.4774,-89.2288
"38628",34.3934,-90.2552
"38629",34.8458,-88.9647
"38630",34.2026,-90.571
"38631",34.369,-90.6411
"38632",34.8192,-89.9946
"38633",34.6209,-89.196
"38634",34.7678,-89.4485
"38635",34.7869,-89.4647
"38637",34.9503,-90.0478
"38638",34.6187,-89.964
"38639",34.32,-90.4563
"38641",34.8896,-90.1462
"38642",34.9195,-89.3344
"38643",34.1575,-90.2557
"38644",34.4854,-90.5407
"38645",34.2509,-90.5206
"38646",34.258,-90.27
"38647",34.96,-89.254
"38649",34.9559,-89.5215
"38650",34.5377,-89.1362
"38651",34.8904,-89.9833
"38652",34.4854,-89.0121
"38654",34.9492,-89.8333
"38655",34.3588,-89.5203
"38658",34.1996,-89.9216
"38659",34.6371,-89.3204
"38661",34.8751,-89.5668
"38663",34.7361,-88.9292
"38664",34.8205,-90.2963
"38665",34.5867,-90.1634
"38666",34.4244,-89.9099
"38668",34.613,-89.9553
"38669",34.2026,-90.571
"38670",34.4177,-90.2342
"38671",34.9678,-89.9978
"38672",34.9261,-89.9434
"38673",34.2957,-89.5825
"38674",34.8829,-88.9123
"38675",34.3675,-89.5241
"38676",34.6911,-90.3735
"38677",34.3689,-89.5363
"38678",33.9638,-90.479
"38679",34.8461,-89.6177
"38680",34.9554,-90.128
"38683",34.9462,-88.9015
"38685",34.6211,-89.4704
"38686",34.9446,-90.158
"38701",33.3825,-91.0503
"38702",33.4108,-91.0632
"38703",33.415,-91.0229
"38704",33.4107,-91.063
"38714",35.8364,-82.2038
"38720",34.1202,-90.7499
"38721",32.9728,-90.8084
"38722",33.2694,-90.8767
"38723",33.2301,-91.0476
"38725",33.6475,-91.0098
"38726",33.7607,-90.9631
"38730",33.7039,-90.7482
"38731",33.1036,-91.0877
"38732",33.7447,-90.7237
"38733",33.7475,-90.7354
"38736",33.6606,-90.5253
"38737",33.8095,-90.5261
"38738",33.9186,-90.4971
"38739",34.072,-90.4903
"38740",34.0502,-90.7772
"38744",33.03,-91.0304
"38745",32.992,-90.9667
"38746",33.945,-90.9488
"38748",33.1765,-90.8677
"38749",33.4333,-90.7588
"38751",33.4485,-90.6515
"38753",33.3477,-90.5899
"38754",33.2561,-90.593
"38756",33.4076,-90.9009
"38757",36.397,-82.9952
"38759",33.8367,-90.7285
"38760",33.4576,-91.008
"38761",33.453,-90.5008
"38762",33.8795,-90.7336
"38764",33.7971,-90.8676
"38765",33.0638,-90.8619
"38767",34.1491,-90.7818
"38768",33.9611,-90.4789
"38769",33.8536,-91.0221
"38771",33.7299,-90.5412
"38772",33.5935,-91.0744
"38773",33.5979,-90.7692
"38774",33.9552,-90.7625
"38776",33.4261,-90.9221
"38778",33.5444,-90.5381
"38780",33.2818,-91.0891
"38781",33.9121,-90.7507
"38782",33.4992,-91.0585
"38801",34.2408,-88.7517
"38802",34.2573,-88.7093
"38803",34.2533,-88.7463
"38804",34.2617,-88.7008
"38820",34.1761,-89.0138
"38821",33.9861,-88.464
"38824",34.5076,-88.6251
"38825",34.018,-88.5215
"38826",34.3069,-88.8134
"38827",34.5106,-88.2122
"38828",34.3647,-88.8647
"38829",34.6575,-88.5569
"38833",34.8275,-88.3217
"38834",34.9321,-88.5204
"38835",34.934,-88.516
"38837",34.6666,-88.279
"38838",34.5288,-88.2481
"38839",33.8555,-89.2816
"38841",34.3488,-89.0179
"38843",34.2603,-88.3923
"38844",33.8833,-88.2364
"38846",34.8666,-88.4137
"38847",34.4315,-88.2444
"38848",33.9449,-88.2772
"38849",34.4544,-88.6791
"38850",34.0374,-89.0739
"38851",33.8977,-88.997
"38852",34.8227,-88.1944
"38855",34.3307,-88.5069
"38856",34.4638,-88.4457
"38857",34.2664,-88.5741
"38858",34.0937,-88.5666
"38859",34.5399,-88.3827
"38860",33.9866,-88.7483
"38862",34.1848,-88.6441
"38863",34.2382,-89.0159
"38864",34.1678,-89.1828
"38865",34.7634,-88.57
"38866",34.3549,-88.6868
"38868",34.1209,-88.7192
"38869",34.3685,-88.8501
"38870",34.0682,-88.392
"38871",34.3178,-89.1951
"38872",27.4278,-81.4788
"38873",34.6446,-88.2601
"38874",34.2566,-89.2356
"38875",33.8999,-89.0003
"38876",34.2257,-88.2319
"38877",33.8999,-89.0003
"38878",33.8761,-89.1771
"38879",34.1973,-88.7218
"38880",34.5818,-88.6036
"38901",33.773,-89.8045
"38902",33.7821,-89.8278
"38913",34.1252,-89.3373
"38914",33.8383,-89.4377
"38915",33.9994,-89.3441
"38916",33.8501,-89.3106
"38917",33.5586,-89.9608
"38920",33.8573,-90.0014
"38921",33.9999,-90.0726
"38922",33.9504,-89.6565
"38923",33.3824,-89.9917
"38924",33.2932,-90.1927
"38925",33.6219,-89.6691
"38926",33.7821,-89.8279
"38927",34.12,-89.974
"38928",33.8319,-90.2975
"38929",33.7594,-89.5676
"38930",33.5136,-90.1656
"38935",33.52,-90.1798
"38938",33.3688,-90.3317
"38940",33.7399,-89.9837
"38941",33.4985,-90.3324
"38943",33.5248,-89.8462
"38944",33.7515,-90.3386
"38945",33.52,-90.1799
"38946",33.3798,-90.3505
"38947",33.5192,-89.9201
"38948",34.0802,-89.8898
"38949",34.1916,-89.431
"38950",33.758,-90.2078
"38951",33.9654,-89.3101
"38952",33.6403,-90.3477
"38953",33.9155,-89.9547
"38954",33.4094,-90.2084
"38955",33.7399,-89.3721
"38957",33.9699,-90.371
"38958",33.8804,-90.2875
"38959",33.3011,-90.4295
"38960",33.733,-89.7878
"38961",33.9851,-89.8926
"38962",33.9117,-90.1804
"38963",34.0061,-90.4307
"38964",34.1078,-90.3809
"38965",34.1487,-89.6359
"38966",33.9446,-90.3487
"38967",33.4775,-89.7247
"38986",35.198,-87.576
"39035",32.3036,-89.1902
"39038",33.1824,-90.4803
"39039",32.8271,-90.2612
"39040",32.6388,-90.3792
"39041",32.3969,-90.4549
"39042",32.2585,-89.9722
"39043",32.282,-90.0062
"39044",32.0236,-89.9714
"39045",32.7818,-89.8386
"39046",32.6102,-90.0194
"39047",32.378,-90.0003
"39049",32.552,-90.6244
"39051",32.7615,-89.5055
"39054",32.8044,-90.9289
"39056",32.3463,-90.324
"39057",32.4663,-89.2851
"39058",32.3371,-90.3294
"39059",31.9875,-90.3496
"39060",32.3411,-90.3293
"39061",33.0742,-90.8007
"39062",31.9826,-89.9016
"39063",33.0906,-89.8746
"39066",32.3108,-90.6138
"39067",33.1078,-89.4571
"39069",31.7065,-91.0607
"39071",32.5428,-90.3108
"39073",32.1209,-90.1031
"39074",32.405,-89.4516
"39077",31.947,-90.3783
"39078",31.8843,-90.1821
"39079",32.969,-89.9115
"39080",32.4958,-89.4866
"39081",31.7126,-91.0595
"39082",31.9611,-90.0797
"39083",31.8648,-90.415
"39086",31.9757,-90.8013
"39087",32.3512,-89.6528
"39088",32.8217,-90.7073
"39090",33.0222,-89.5681
"39092",32.3471,-89.3598
"39094",32.57,-89.657
"39095",33.1001,-90.0626
"39096",31.841,-91.025
"39097",32.9828,-90.5886
"39098",32.354,-89.6639
"39107",33.0214,-89.6885
"39108",33.1519,-89.284
"39109",32.7126,-89.4382
"39110",32.489,-90.1245
"39111",31.8733,-89.7284
"39112",31.8972,-89.7838
"39113",32.902,-91.0526
"39114",31.9655,-89.8391
"39115",33.1035,-90.4938
"39116",31.8846,-89.5398
"39117",32.33,-89.6713
"39119",31.7633,-89.6612
"39120",31.5587,-91.3591
"39121",31.5625,-91.4044
"39122",31.529,-91.388
"39123",31.6035,-90.9018
"39127",32.0771,-90.5655
"39130",32.4593,-90.1124
"39140",31.7315,-89.9836
"39144",31.8289,-90.8448
"39145",32.3218,-89.7991
"39146",32.8893,-89.9775
"39148",32.0629,-89.9929
"39149",31.8563,-90.0312
"39150",31.9424,-90.9759
"39151",32.081,-89.776
"39152",32.216,-89.5712
"39153",32.034,-89.5072
"39154",32.2302,-90.4114
"39156",32.505,-90.8098
"39157",32.4177,-90.1349
"39158",32.4098,-90.1235
"39159",32.8982,-90.8866
"39160",33.0006,-89.7444
"39161",32.4872,-89.8761
"39162",32.643,-90.5858
"39163",32.6117,-90.0364
"39165",31.3909,-91.3994
"39166",33.0739,-90.4913
"39167",32.0951,-90.0429
"39168",31.8282,-89.4161
"39169",33.1729,-90.2263
"39170",32.1271,-90.324
"39171",32.864,-89.6694
"39173",32.7309,-90.4602
"39174",32.4002,-90.1576
"39175",32.1137,-90.604
"39176",33.3161,-89.7293
"39177",32.634,-90.8636
"39179",32.8078,-90.0896
"39180",32.2915,-90.8543
"39181",32.3131,-90.8819
"39182",32.3131,-90.8819
"39183",32.3881,-90.8159
"39189",32.6033,-89.3978
"39190",31.5628,-91.4041
"39191",31.7029,-90.4022
"39192",33.1976,-89.7786
"39193",32.2379,-90.0733
"39194",32.8489,-90.41
"39198",42.0042,-91.5948
"39201",32.2965,-90.1844
"39202",32.3131,-90.1756
"39203",32.3084,-90.2028
"39204",32.281,-90.2294
"39205",32.2941,-90.1837
"39206",32.3656,-90.1749
"39207",32.2941,-90.1837
"39208",32.27,-90.1112
"39209",32.3281,-90.2608
"39210",32.3225,-90.1772
"39211",32.3719,-90.134
"39212",32.2477,-90.2577
"39213",32.3582,-90.2225
"39215",32.2941,-90.1837
"39216",32.3371,-90.1682
"39217",32.2971,-90.2111
"39218",32.2238,-90.1599
"39225",32.2941,-90.1837
"39232",32.3401,-90.0661
"39236",32.363,-90.1471
"39241",31.5014,-89.7543
"39250",32.2942,-90.1839
"39265",34.2619,-86.0545
"39267",41.7972,-83.6822
"39269",32.3003,-90.1886
"39271",32.2932,-90.1815
"39272",32.1937,-90.2698
"39282",32.2539,-90.2484
"39283",32.3325,-90.1968
"39284",32.2968,-90.2614
"39286",32.3509,-90.177
"39288",32.2804,-90.1339
"39289",32.306,-90.2277
"39296",32.3344,-90.1754
"39298",32.3071,-90.0858
"39301",32.3399,-88.675
"39302",32.3659,-88.6998
"39303",32.3659,-88.6997
"39304",32.3637,-88.7229
"39305",32.4292,-88.6988
"39307",32.3645,-88.7423
"39309",32.5514,-88.6092
"39310",33.7432,-84.438
"39319",33.8561,-84.3391
"39320",32.5327,-88.7438
"39322",31.5406,-88.5285
"39323",32.3339,-88.931
"39324",31.68,-88.639
"39325",32.5433,-88.8775
"39326",32.6072,-88.6815
"39327",32.4392,-89.1188
"39328",32.7526,-88.7
"39330",32.1672,-88.8514
"39332",32.3161,-89.0172
"39333",32.0382,-89.1921
"39335",32.519,-88.4797
"39336",32.3366,-89.2452
"39337",32.5219,-89.0057
"39338",32.0937,-89.2428
"39339",33.0899,-89.0433
"39341",33.115,-88.5374
"39342",32.4232,-88.6501
"39344",42.6005,-85.5468
"39345",32.3166,-89.1554
"39346",32.9599,-89.0983
"39347",32.0417,-88.8881
"39348",32.0304,-89.0373
"39350",32.7922,-89.109
"39352",32.6582,-88.4927
"39354",32.8891,-88.8457
"39355",32.0526,-88.6813
"39356",32.1411,-88.9938
"39358",32.8338,-88.4547
"39359",32.5669,-89.3425
"39360",31.8768,-88.7101
"39361",33.0023,-88.6147
"39362",31.3843,-88.5268
"39363",32.1336,-88.7855
"39364",32.4172,-88.5052
"39365",32.6132,-89.1295
"39366",31.9423,-88.8688
"39367",31.676,-88.6596
"39401",31.31,-89.3021
"39402",31.3207,-89.3856
"39403",31.3269,-89.2905
"39404",31.3216,-89.3478
"39406",31.3281,-89.3327
"39407",31.1957,-89.2045
"39421",31.4903,-89.73
"39422",31.9659,-89.2883
"39423",31.1659,-88.9161
"39425",31.0378,-89.1527
"39426",30.6322,-89.6439
"39427",31.5157,-89.8147
"39428",31.6482,-89.5692
"39429",31.2611,-89.7935
"39431",33.122,-88.5591
"39433",31.7152,-88.951
"39436",31.4364,-89.286
"39437",31.6016,-89.2114
"39439",31.8469,-88.9771
"39440",31.6981,-89.1433
"39441",31.6942,-89.1281
"39442",31.6942,-89.1281
"39443",31.7028,-89.0904
"39451",31.1483,-88.5799
"39452",30.8703,-88.5508
"39453",30.8328,-88.5608
"39455",31.006,-89.4644
"39456",31.0612,-88.8052
"39457",30.6654,-89.6373
"39459",31.4907,-89.3122
"39460",31.8141,-89.1789
"39461",31.173,-88.728
"39462",31.204,-89.0221
"39463",30.5183,-89.6833
"39464",31.4938,-89.0951
"39465",31.3466,-89.223
"39466",30.5229,-89.6573
"39470",30.8166,-89.5595
"39473",31.2146,-88.8846
"39474",31.6075,-89.8634
"39475",31.1713,-89.4197
"39476",31.3614,-88.8598
"39477",31.7863,-89.0339
"39478",31.0822,-89.8529
"39479",31.5468,-89.47
"39480",31.7255,-89.2992
"39481",31.8657,-89.2632
"39482",31.4062,-89.5588
"39483",31.2138,-89.9148
"39485",33.0036,-80.1674
"39501",30.3806,-89.0992
"39502",30.367,-89.0917
"39503",30.4745,-89.1101
"39505",30.4447,-89.0985
"39506",30.3847,-89.0441
"39507",30.3936,-89.0338
"39515",32.0794,-89.7728
"39520",30.3133,-89.3946
"39521",30.3118,-89.3615
"39522",30.3663,-89.6171
"39525",30.3918,-89.3689
"39529",30.3692,-89.615
"39530",30.4016,-88.889
"39531",30.4024,-88.9681
"39532",30.4754,-88.937
"39533",30.3948,-88.8856
"39534",30.4045,-88.9138
"39535",30.4025,-88.962
"39540",30.4666,-88.8956
"39542",30.6859,-88.5848
"39549",31.5171,-89.395
"39552",30.4455,-88.5401
"39553",30.4147,-88.6481
"39555",30.6567,-88.4918
"39556",30.4495,-89.413
"39558",30.2716,-89.4354
"39560",30.3595,-89.1717
"39561",30.7013,-89.138
"39562",30.5738,-88.5008
"39563",30.4039,-88.5279
"39564",30.4071,-88.7775
"39565",30.5412,-88.749
"39566",30.4164,-88.8166
"39567",30.366,-88.5442
"39568",30.3657,-88.5547
"39569",30.3657,-88.5541
"39571",30.3594,-89.2539
"39572",30.2526,-89.6048
"39573",30.7503,-89.1355
"39574",30.5993,-89.1358
"39576",30.2906,-89.38
"39577",30.8701,-89.1348
"39581",30.3678,-88.5177
"39595",30.3658,-88.5548
"39601",31.5681,-90.4544
"39602",31.5789,-90.4453
"39603",31.5819,-90.4634
"39629",31.4392,-90.4558
"39630",31.4586,-90.8445
"39631",31.0747,-91.0888
"39632",31.0592,-90.4796
"39633",31.27,-91.1299
"39635",31.1854,-90.4499
"39638",31.1998,-91.0101
"39641",31.3532,-90.1952
"39643",31.2046,-90.0003
"39645",31.1637,-90.8017
"39647",31.4884,-90.6944
"39648",31.2315,-90.4412
"39649",31.2453,-90.457
"39651",34.9038,-89.9745
"39652",31.1109,-90.4305
"39653",31.4674,-90.8845
"39654",31.5771,-90.1446
"39656",31.4387,-89.9634
"39657",31.0083,-90.4718
"39660",31.2459,-90.4785
"39661",31.504,-91.0526
"39662",31.4117,-90.2737
"39663",31.6054,-90.0008
"39664",31.3394,-90.6828
"39665",31.6363,-90.2122
"39666",31.2867,-90.4681
"39667",31.1232,-90.1379
"39668",31.6916,-90.8027
"39669",31.1195,-91.3311
"39674",34.6995,-87.5834
"39678",34.6891,-82.8678
"39701",33.4842,-88.4483
"39702",33.4809,-88.361
"39703",33.4951,-88.4277
"39704",33.4958,-88.3832
"39705",33.5652,-88.4217
"39708",33.2514,-89.3998
"39710",33.6301,-88.4474
"39717",33.3352,-89.7542
"39722",33.2034,-89.3561
"39728",30.9811,-84.1712
"39730",33.8291,-88.5546
"39732",33.7342,-90.7525
"39735",33.316,-89.184
"39736",33.4147,-88.6438
"39737",33.6488,-89.3224
"39739",33.2448,-88.5518
"39740",33.677,-88.3258
"39741",33.6417,-88.8418
"39743",33.3061,-88.6355
"39744",33.5763,-89.2926
"39745",33.3146,-89.4115
"39746",33.7421,-88.4087
"39747",33.441,-89.569
"39750",33.5865,-89.0742
"39751",33.6935,-89.0694
"39752",33.5489,-89.1245
"39753",33.4847,-88.6346
"39754",33.6032,-88.647
"39755",33.6147,-88.9494
"39756",33.7921,-88.7567
"39759",33.4473,-88.813
"39760",33.4488,-88.8408
"39762",33.4554,-88.7897
"39766",33.5785,-88.3137
"39767",33.4593,-89.4546
"39769",33.3384,-89.0046
"39771",33.6072,-89.2803
"39772",33.2853,-89.2864
"39773",33.6041,-88.6459
"39776",33.7971,-89.0152
"39813",31.4427,-84.705
"39815",30.749,-84.4853
"39817",30.92,-84.5862
"39818",30.908,-84.5765
"39819",30.8711,-84.6025
"39823",31.3492,-84.9388
"39824",31.5216,-84.8661
"39825",30.9536,-84.7335
"39826",31.8283,-84.3607
"39827",30.9482,-84.1896
"39828",30.8525,-84.2081
"39829",30.7282,-84.3463
"39832",31.1832,-85.0382
"39834",30.8921,-84.4153
"39836",31.6392,-84.874
"39837",31.1871,-84.6796
"39840",31.7706,-84.7829
"39841",31.2981,-84.7114
"39842",31.7642,-84.434
"39845",30.9774,-84.8754
"39846",31.562,-84.7398
"39851",31.6437,-85.0273
"39852",30.8006,-84.5526
"39854",31.8488,-85.075
"39859",31.013,-84.8109
